Country Name,Country Code,Indicator Code,Indicator Name,Date,value,continent
Sub-Saharan Africa,SSF,SP.POP.TOTL,"Population, total",2011,893045863.0,
Sub-Saharan Africa,SSF,SE.TER.ENRR,"School enrollment, tertiary (% gross)",2011,8.23534965515137,
Sub-Saharan Africa,SSF,SH.STA.SUIC.FE.P5,"Suicide mortality rate, female (per 100,000 female population)",2011,4.13113551308045,
Sub-Saharan Africa,SSF,SH.STA.SUIC.MA.P5,"Suicide mortality rate, male (per 100,000 male population)",2011,11.8264952239454,
Sub-Saharan Africa,SSF,SE.SEC.TCAQ.ZS,Trained teachers in secondary education (% of total teachers),2011,54.5679817199707,
Sub-Saharan Africa,SSF,SL.UEM.TOTL.FE.ZS,"Unemployment, female (% of female labor force) (modeled ILO estimate)",2011,6.38520577135936,
Africa Eastern and Southern,AFE,EG.USE.COMM.CL.ZS,Alternative and nuclear energy (% of total energy use),2012,2.55814702107479,
Africa Eastern and Southern,AFE,EN.ATM.CO2E.LF.KT,CO2 emissions from liquid fuel consumption (kt),2012,133288.116,
Africa Eastern and Southern,AFE,EG.ELC.COAL.ZS,Electricity production from coal sources (% of total),2012,66.180818486467,
Africa Eastern and Southern,AFE,AG.CON.FERT.ZS,Fertilizer consumption (kilograms per hectare of arable land),2012,19.063657831824,
Africa Eastern and Southern,AFE,AG.LND.FRST.K2,Forest area (sq. km),2012,4734211.36,
Africa Eastern and Southern,AFE,NY.GDP.PCAP.CD,GDP per capita (current US$),2012,1777.30395005009,
Africa Eastern and Southern,AFE,SL.TLF.TOTL.FE.ZS,"Labor force, female (% of total labor force)",2012,47.0094278993696,
Africa Eastern and Southern,AFE,SP.DYN.LE00.FE.IN,"Life expectancy at birth, female (years)",2012,62.196971299879,
Africa Eastern and Southern,AFE,SP.DYN.LE00.MA.IN,"Life expectancy at birth, male (years)",2012,58.1873270161691,
Africa Eastern and Southern,AFE,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",2012,60.1855610471991,
Africa Eastern and Southern,AFE,SH.XPD.OOPC.CH.ZS,Out-of-pocket expenditure (% of current health expenditure),2012,17.5884277203345,
Africa Eastern and Southern,AFE,SP.POP.TOTL,"Population, total",2012,547482863.0,
Africa Eastern and Southern,AFE,SH.STA.SUIC.FE.P5,"Suicide mortality rate, female (per 100,000 female population)",2012,4.44242778249941,
Africa Eastern and Southern,AFE,SH.STA.SUIC.MA.P5,"Suicide mortality rate, male (per 100,000 male population)",2012,13.3604571858293,
Africa Eastern and Southern,AFE,SL.UEM.TOTL.FE.ZS,"Unemployment, female (% of female labor force) (modeled ILO estimate)",2012,7.06266119455951,
Africa Western and Central,AFW,EG.USE.COMM.CL.ZS,Alternative and nuclear energy (% of total energy use),2012,0.855089130244457,
Africa Western and Central,AFW,EN.ATM.CO2E.LF.KT,CO2 emissions from liquid fuel consumption (kt),2012,109181.258,
Africa Western and Central,AFW,EG.ELC.COAL.ZS,Electricity production from coal sources (% of total),2012,0.378718060745261,
Africa Western and Central,AFW,AG.CON.FERT.ZS,Fertilizer consumption (kilograms per hectare of arable land),2012,9.43596110282336,
Africa Western and Central,AFW,AG.LND.FRST.K2,Forest area (sq. km),2012,1854212.96,
Africa Western and Central,AFW,NY.GDP.PCAP.CD,GDP per capita (current US$),2012,1965.11575000063,
Africa Western and Central,AFW,SL.TLF.TOTL.FE.ZS,"Labor force, female (% of total labor force)",2012,45.6230773968484,
Africa Western and Central,AFW,SP.DYN.LE00.FE.IN,"Life expectancy at birth, female (years)",2012,56.1359220445114,
Africa Western and Central,AFW,SP.DYN.LE00.MA.IN,"Life expectancy at birth, male (years)",2012,54.1495922063757,
Africa Western and Central,AFW,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",2012,55.1389443224205,
Africa Western and Central,AFW,SH.XPD.OOPC.CH.ZS,Out-of-pocket expenditure (% of current health expenditure),2012,62.9531083669567,
Africa Western and Central,AFW,SH.STA.SMSS.ZS,People using safely managed sanitation services (% of population),2012,20.8104461635202,
Africa Western and Central,AFW,SP.POP.TOTL,"Population, total",2012,370243017.0,
Africa Western and Central,AFW,SH.STA.SUIC.FE.P5,"Suicide mortality rate, female (per 100,000 female population)",2012,3.12916983907982,
Africa Western and Central,AFW,SH.STA.SUIC.MA.P5,"Suicide mortality rate, male (per 100,000 male population)",2012,9.41991782996202,
Africa Western and Central,AFW,SL.UEM.TOTL.FE.ZS,"Unemployment, female (% of female labor force) (modeled ILO estimate)",2012,4.858016147696,
Arab World,ARB,EG.USE.COMM.CL.ZS,Alternative and nuclear energy (% of total energy use),2012,0.396857461674712,
Arab World,ARB,EN.ATM.CO2E.LF.KT,CO2 emissions from liquid fuel consumption (kt),2012,990647.384,
Arab World,ARB,EG.ELC.COAL.ZS,Electricity production from coal sources (% of total),2012,1.23132901364569,
Arab World,ARB,AG.CON.FERT.ZS,Fertilizer consumption (kilograms per hectare of arable land),2012,53.2921886674628,
Arab World,ARB,AG.LND.FRST.K2,Forest area (sq. km),2012,387313.68,
Arab World,ARB,NY.GDP.PCAP.CD,GDP per capita (current US$),2012,7479.25408461195,
Arab World,ARB,SL.TLF.TOTL.FE.ZS,"Labor force, female (% of total labor force)",2012,21.1912640869965,
Arab World,ARB,SP.DYN.LE00.FE.IN,"Life expectancy at birth, female (years)",2012,72.6223160562091,
Arab World,ARB,SP.DYN.LE00.MA.IN,"Life expectancy at birth, male (years)",2012,68.9687988378124,
Arab World,ARB,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",2012,70.7037977970714,
Arab World,ARB,SH.XPD.OOPC.CH.ZS,Out-of-pocket expenditure (% of current health expenditure),2012,31.6182611136221,
Arab World,ARB,SH.STA.SMSS.ZS,People using safely managed sanitation services (% of population),2012,45.4144004674705,
Arab World,ARB,SP.POP.TOTL,"Population, total",2012,371437642.0,
Arab World,ARB,SE.TER.ENRR,"School enrollment, tertiary (% gross)",2012,25.88796043396,
Arab World,ARB,SH.STA.SUIC.FE.P5,"Suicide mortality rate, female (per 100,000 female population)",2012,2.81751729352957,
Arab World,ARB,SH.STA.SUIC.MA.P5,"Suicide mortality rate, male (per 100,000 male population)",2012,6.25428667042337,
Arab World,ARB,SL.UEM.TOTL.FE.ZS,"Unemployment, female (% of female labor force) (modeled ILO estimate)",2012,19.8019710540264,
Caribbean small states,CSS,EG.USE.COMM.CL.ZS,Alternative and nuclear energy (% of total energy use),2012,0.496371665670763,
Caribbean small states,CSS,EN.ATM.CO2E.LF.KT,CO2 emissions from liquid fuel consumption (kt),2012,21026.578,
Caribbean small states,CSS,AG.CON.FERT.ZS,Fertilizer consumption (kilograms per hectare of arable land),2012,83.5489208534633,
Caribbean small states,CSS,AG.LND.FRST.K2,Forest area (sq. km),2012,365932.84,
Caribbean small states,CSS,NY.GDP.PCAP.CD,GDP per capita (current US$),2012,10200.0202818354,
Caribbean small states,CSS,SL.TLF.TOTL.FE.ZS,"Labor force, female (% of total labor force)",2012,43.287030740155,
Caribbean small states,CSS,SP.DYN.LE00.FE.IN,"Life expectancy at birth, female (years)",2012,75.1655050766283,
Caribbean small states,CSS,SP.DYN.LE00.MA.IN,"Life expectancy at birth, male (years)",2012,70.7476443179452,
Caribbean small states,CSS,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",2012,72.9118093762699,
Caribbean small states,CSS,SH.XPD.OOPC.CH.ZS,Out-of-pocket expenditure (% of current health expenditure),2012,35.2845188969092,
Caribbean small states,CSS,SP.POP.TOTL,"Population, total",2012,7072640.0,
Caribbean small states,CSS,SE.TER.ENRR,"School enrollment, tertiary (% gross)",2012,23.0834503173828,
Caribbean small states,CSS,SH.STA.SUIC.FE.P5,"Suicide mortality rate, female (per 100,000 female population)",2012,4.16488173278743,
Caribbean small states,CSS,SH.STA.SUIC.MA.P5,"Suicide mortality rate, male (per 100,000 male population)",2012,14.4904996934983,
Caribbean small states,CSS,SE.SEC.TCAQ.ZS,Trained teachers in secondary education (% of total teachers),2012,67.3166580200195,
Caribbean small states,CSS,SL.UEM.TOTL.FE.ZS,"Unemployment, female (% of female labor force) (modeled ILO estimate)",2012,13.9918256810095,
Central Europe and the Baltics,CEB,EG.USE.COMM.CL.ZS,Alternative and nuclear energy (% of total energy use),2012,11.0434790633721,
Central Europe and the Baltics,CEB,EN.ATM.CO2E.LF.KT,CO2 emissions from liquid fuel consumption (kt),2012,166129.768,
Central Europe and the Baltics,CEB,EG.ELC.COAL.ZS,Electricity production from coal sources (% of total),2012,53.072061660344,
Central Europe and the Baltics,CEB,AG.CON.FERT.ZS,Fertilizer consumption (kilograms per hectare of arable land),2012,118.061686923928,
Central Europe and the Baltics,CEB,AG.LND.FRST.K2,Forest area (sq. km),2012,375384.4,
Central Europe and the Baltics,CEB,NY.GDP.PCAP.CD,GDP per capita (current US$),2012,13020.7438173854,
Central Europe and the Baltics,CEB,SL.TLF.TOTL.FE.ZS,"Labor force, female (% of total labor force)",2012,45.2096881574322,
Central Europe and the Baltics,CEB,SP.DYN.LE00.FE.IN,"Life expectancy at birth, female (years)",2012,79.9319756848978,
Central Europe and the Baltics,CEB,SP.DYN.LE00.MA.IN,"Life expectancy at birth, male (years)",2012,72.2541642522413,
Central Europe and the Baltics,CEB,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",2012,75.993488603453,
Central Europe and the Baltics,CEB,SH.XPD.OOPC.CH.ZS,Out-of-pocket expenditure (% of current health expenditure),2012,23.4221304031487,
Central Europe and the Baltics,CEB,SH.STA.SMSS.ZS,People using safely managed sanitation services (% of population),2012,77.6808700081923,
Central Europe and the Baltics,CEB,SP.POP.TOTL,"Population, total",2012,103935318.0,
Central Europe and the Baltics,CEB,SE.TER.ENRR,"School enrollment, tertiary (% gross)",2012,65.1936492919922,
Central Europe and the Baltics,CEB,SL.UEM.NEET.ZS,"Share of youth not in education, employment or training, total (% of youth population)",2012,13.6463239778838,
Central Europe and the Baltics,CEB,SH.STA.SUIC.FE.P5,"Suicide mortality rate, female (per 100,000 female population)",2012,5.70723942071246,
Central Europe and the Baltics,CEB,SH.STA.SUIC.MA.P5,"Suicide mortality rate, male (per 100,000 male population)",2012,30.6164230595363,
Central Europe and the Baltics,CEB,SL.UEM.TOTL.FE.ZS,"Unemployment, female (% of female labor force) (modeled ILO estimate)",2012,10.1373250675986,
East Asia & Pacific,EAS,EG.USE.COMM.CL.ZS,Alternative and nuclear energy (% of total energy use),2012,4.42058718929426,
East Asia & Pacific,EAS,EN.ATM.CO2E.LF.KT,CO2 emissions from liquid fuel consumption (kt),2012,2656517.47606293,
East Asia & Pacific,EAS,EG.ELC.COAL.ZS,Electricity production from coal sources (% of total),2012,61.5703685026232,
East Asia & Pacific,EAS,AG.CON.FERT.ZS,Fertilizer consumption (kilograms per hectare of arable land),2012,315.430804885935,
East Asia & Pacific,EAS,AG.LND.FRST.K2,Forest area (sq. km),2012,6550796.263,
East Asia & Pacific,EAS,NY.GDP.PCAP.CD,GDP per capita (current US$),2012,9450.12517513162,
East Asia & Pacific,EAS,SL.TLF.TOTL.FE.ZS,"Labor force, female (% of total labor force)",2012,43.4567202660215,
East Asia & Pacific,EAS,SP.DYN.LE00.FE.IN,"Life expectancy at birth, female (years)",2012,77.1622188701405,
East Asia & Pacific,EAS,SP.DYN.LE00.MA.IN,"Life expectancy at birth, male (years)",2012,72.1647114787319,
East Asia & Pacific,EAS,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",2012,74.5628325394206,
East Asia & Pacific,EAS,SH.XPD.OOPC.CH.ZS,Out-of-pocket expenditure (% of current health expenditure),2012,24.120598329533,
East Asia & Pacific,EAS,SH.STA.SMSS.ZS,People using safely managed sanitation services (% of population),2012,41.561210046354,
East Asia & Pacific,EAS,SP.POP.TOTL,"Population, total",2012,2240312711.0,
East Asia & Pacific,EAS,SE.TER.ENRR,"School enrollment, tertiary (% gross)",2012,32.3653907775879,
East Asia & Pacific,EAS,SH.STA.SUIC.FE.P5,"Suicide mortality rate, female (per 100,000 female population)",2012,6.49204494478607,
East Asia & Pacific,EAS,SH.STA.SUIC.MA.P5,"Suicide mortality rate, male (per 100,000 male population)",2012,11.2364783617049,
East Asia & Pacific,EAS,SL.UEM.TOTL.FE.ZS,"Unemployment, female (% of female labor force) (modeled ILO estimate)",2012,3.63715152880888,
Europe & Central Asia,ECS,EG.USE.COMM.CL.ZS,Alternative and nuclear energy (% of total energy use),2012,13.868698661445,
Europe & Central Asia,ECS,EN.ATM.CO2E.LF.KT,CO2 emissions from liquid fuel consumption (kt),2012,2071526.29568859,
Europe & Central Asia,ECS,EG.ELC.COAL.ZS,Electricity production from coal sources (% of total),2012,25.2852408658345,
Europe & Central Asia,ECS,AG.CON.FERT.ZS,Fertilizer consumption (kilograms per hectare of arable land),2012,74.9458874327916,
Europe & Central Asia,ECS,AG.LND.FRST.K2,Forest area (sq. km),2012,10527712.772,
Europe & Central Asia,ECS,NY.GDP.PCAP.CD,GDP per capita (current US$),2012,25132.530916951,
Europe & Central Asia,ECS,SL.TLF.TOTL.FE.ZS,"Labor force, female (% of total labor force)",2012,45.3559791525909,
Europe & Central Asia,ECS,SP.DYN.LE00.FE.IN,"Life expectancy at birth, female (years)",2012,80.147596613304,
Europe & Central Asia,ECS,SP.DYN.LE00.MA.IN,"Life expectancy at birth, male (years)",2012,73.3247077743724,
Europe & Central Asia,ECS,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",2012,76.6226139269226,
Europe & Central Asia,ECS,SH.XPD.OOPC.CH.ZS,Out-of-pocket expenditure (% of current health expenditure),2012,17.7331878254403,
Europe & Central Asia,ECS,SH.STA.SMSS.ZS,People using safely managed sanitation services (% of population),2012,65.6994283583931,
Europe & Central Asia,ECS,SP.POP.TOTL,"Population, total",2012,893755804.0,
Europe & Central Asia,ECS,SE.TER.ENRR,"School enrollment, tertiary (% gross)",2012,63.0080490112305,
Europe & Central Asia,ECS,SL.UEM.NEET.ZS,"Share of youth not in education, employment or training, total (% of youth population)",2012,15.6519976273116,
Europe & Central Asia,ECS,SH.STA.SUIC.FE.P5,"Suicide mortality rate, female (per 100,000 female population)",2012,6.60364383314009,
Europe & Central Asia,ECS,SH.STA.SUIC.MA.P5,"Suicide mortality rate, male (per 100,000 male population)",2012,26.2179634855514,
Europe & Central Asia,ECS,SL.UEM.TOTL.FE.ZS,"Unemployment, female (% of female labor force) (modeled ILO estimate)",2012,8.87537518095436,
European Union,EUU,EG.USE.COMM.CL.ZS,Alternative and nuclear energy (% of total energy use),2012,18.5222205674202,
European Union,EUU,EN.ATM.CO2E.LF.KT,CO2 emissions from liquid fuel consumption (kt),2012,1213208.615,
European Union,EUU,EG.ELC.COAL.ZS,Electricity production from coal sources (% of total),2012,26.5853060729904,
European Union,EUU,AG.CON.FERT.ZS,Fertilizer consumption (kilograms per hectare of arable land),2012,142.618994030664,
European Union,EUU,AG.LND.FRST.K2,Forest area (sq. km),2012,1572707.33,
European Union,EUU,NY.GDP.PCAP.CD,GDP per capita (current US$),2012,33158.8921437288,
European Union,EUU,SL.TLF.TOTL.FE.ZS,"Labor force, female (% of total labor force)",2012,45.6319706686644,
European Union,EUU,SP.DYN.LE00.FE.IN,"Life expectancy at birth, female (years)",2012,83.203145404777,
European Union,EUU,SP.DYN.LE00.MA.IN,"Life expectancy at birth, male (years)",2012,77.2672810648167,
European Union,EUU,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",2012,80.156888172745,
European Union,EUU,SH.XPD.OOPC.CH.ZS,Out-of-pocket expenditure (% of current health expenditure),2012,16.1711341588804,
European Union,EUU,SH.STA.SMSS.ZS,People using safely managed sanitation services (% of population),2012,87.4324264185873,
European Union,EUU,SP.POP.TOTL,"Population, total",2012,441395937.0,
European Union,EUU,SE.TER.ENRR,"School enrollment, tertiary (% gross)",2012,66.178337097168,
European Union,EUU,SL.UEM.NEET.ZS,"Share of youth not in education, employment or training, total (% of youth population)",2012,13.0774076193715,
European Union,EUU,SH.STA.SUIC.FE.P5,"Suicide mortality rate, female (per 100,000 female population)",2012,6.26026971302871,
European Union,EUU,SH.STA.SUIC.MA.P5,"Suicide mortality rate, male (per 100,000 male population)",2012,21.1894141852268,
European Union,EUU,SL.UEM.TOTL.FE.ZS,"Unemployment, female (% of female labor force) (modeled ILO estimate)",2012,10.9719733272304,
Latin America & Caribbean,LCN,EG.USE.COMM.CL.ZS,Alternative and nuclear energy (% of total energy use),2012,7.46603913385766,
Latin America & Caribbean,LCN,EN.ATM.CO2E.LF.KT,CO2 emissions from liquid fuel consumption (kt),2012,1089849.20060532,
Latin America & Caribbean,LCN,EG.ELC.COAL.ZS,Electricity production from coal sources (% of total),2012,5.70971944754038,
Latin America & Caribbean,LCN,AG.CON.FERT.ZS,Fertilizer consumption (kilograms per hectare of arable land),2012,134.803572627113,
Latin America & Caribbean,LCN,AG.LND.FRST.K2,Forest area (sq. km),2012,9543467.36,
Latin America & Caribbean,LCN,NY.GDP.PCAP.CD,GDP per capita (current US$),2012,10198.3620274421,
Latin America & Caribbean,LCN,SL.TLF.TOTL.FE.ZS,"Labor force, female (% of total labor force)",2012,40.9754570346327,
Latin America & Caribbean,LCN,SP.DYN.LE00.FE.IN,"Life expectancy at birth, female (years)",2012,77.6937750808496,
Latin America & Caribbean,LCN,SP.DYN.LE00.MA.IN,"Life expectancy at birth, male (years)",2012,71.2644639456687,
Latin America & Caribbean,LCN,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",2012,74.4614544439902,
Latin America & Caribbean,LCN,SH.XPD.OOPC.CH.ZS,Out-of-pocket expenditure (% of current health expenditure),2012,30.9038391540285,
Latin America & Caribbean,LCN,SH.STA.SMSS.ZS,People using safely managed sanitation services (% of population),2012,24.6055669760752,
Latin America & Caribbean,LCN,SP.POP.TOTL,"Population, total",2012,603094656.0,
Latin America & Caribbean,LCN,SE.TER.ENRR,"School enrollment, tertiary (% gross)",2012,44.8711891174316,
Latin America & Caribbean,LCN,SL.UEM.NEET.ZS,"Share of youth not in education, employment or training, total (% of youth population)",2012,20.1382499616651,
Latin America & Caribbean,LCN,SH.STA.SUIC.FE.P5,"Suicide mortality rate, female (per 100,000 female population)",2012,2.611687799049,
Latin America & Caribbean,LCN,SH.STA.SUIC.MA.P5,"Suicide mortality rate, male (per 100,000 male population)",2012,9.10072536299189,
Latin America & Caribbean,LCN,SE.SEC.TCAQ.ZS,Trained teachers in secondary education (% of total teachers),2012,85.3101577758789,
Latin America & Caribbean,LCN,SL.UEM.TOTL.FE.ZS,"Unemployment, female (% of female labor force) (modeled ILO estimate)",2012,7.826996151909,
Middle East & North Africa,MEA,EG.USE.COMM.CL.ZS,Alternative and nuclear energy (% of total energy use),2012,0.525108585079631,
Middle East & North Africa,MEA,EN.ATM.CO2E.LF.KT,CO2 emissions from liquid fuel consumption (kt),2012,1257847.006,
Middle East & North Africa,MEA,EG.ELC.COAL.ZS,Electricity production from coal sources (% of total),2012,4.01627643087824,
Middle East & North Africa,MEA,AG.CON.FERT.ZS,Fertilizer consumption (kilograms per hectare of arable land),2012,73.353123836336,
Middle East & North Africa,MEA,AG.LND.FRST.K2,Forest area (sq. km),2012,228626.4,
Middle East & North Africa,MEA,NY.GDP.PCAP.CD,GDP per capita (current US$),2012,8992.17169440284,
Middle East & North Africa,MEA,SL.TLF.TOTL.FE.ZS,"Labor force, female (% of total labor force)",2012,20.4789928135373,
Middle East & North Africa,MEA,SP.DYN.LE00.FE.IN,"Life expectancy at birth, female (years)",2012,74.830193983607,
Middle East & North Africa,MEA,SP.DYN.LE00.MA.IN,"Life expectancy at birth, male (years)",2012,71.2137292546752,
Middle East & North Africa,MEA,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",2012,72.931661173815,
Middle East & North Africa,MEA,SH.XPD.OOPC.CH.ZS,Out-of-pocket expenditure (% of current health expenditure),2012,35.6577980309313,
Middle East & North Africa,MEA,SH.STA.SMSS.ZS,People using safely managed sanitation services (% of population),2012,31.7410753901247,
Middle East & North Africa,MEA,SP.POP.TOTL,"Population, total",2012,401968363.0,
Middle East & North Africa,MEA,SE.TER.ENRR,"School enrollment, tertiary (% gross)",2012,34.4750518798828,
Middle East & North Africa,MEA,SH.STA.SUIC.FE.P5,"Suicide mortality rate, female (per 100,000 female population)",2012,3.01482316615971,
Middle East & North Africa,MEA,SH.STA.SUIC.MA.P5,"Suicide mortality rate, male (per 100,000 male population)",2012,6.84672689541867,
Middle East & North Africa,MEA,SL.UEM.TOTL.FE.ZS,"Unemployment, female (% of female labor force) (modeled ILO estimate)",2012,17.8151215711736,
North America,NAC,EG.USE.COMM.CL.ZS,Alternative and nuclear energy (% of total energy use),2012,12.3219913101072,
North America,NAC,EN.ATM.CO2E.LF.KT,CO2 emissions from liquid fuel consumption (kt),2012,2284306.312,
North America,NAC,EG.ELC.COAL.ZS,Electricity production from coal sources (% of total),2012,34.7887085487524,
North America,NAC,AG.CON.FERT.ZS,Fertilizer consumption (kilograms per hectare of arable land),2012,128.918269619796,
North America,NAC,AG.LND.FRST.K2,Forest area (sq. km),2012,6565106.1,
North America,NAC,NY.GDP.PCAP.CD,GDP per capita (current US$),2012,51881.1708863839,
North America,NAC,SL.TLF.TOTL.FE.ZS,"Labor force, female (% of total labor force)",2012,46.3032977411337,
North America,NAC,SP.DYN.LE00.FE.IN,"Life expectancy at birth, female (years)",2012,81.4580597357159,
North America,NAC,SP.DYN.LE00.MA.IN,"Life expectancy at birth, male (years)",2012,76.7197506562483,
North America,NAC,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",2012,79.0314779893629,
North America,NAC,SH.XPD.OOPC.CH.ZS,Out-of-pocket expenditure (% of current health expenditure),2012,12.5044463972751,
North America,NAC,SH.STA.SMSS.ZS,People using safely managed sanitation services (% of population),2012,77.7011705535632,
North America,NAC,SP.POP.TOTL,"Population, total",2012,348656682.0,
North America,NAC,SE.TER.ENRR,"School enrollment, tertiary (% gross)",2012,86.1277770996094,
North America,NAC,SL.UEM.NEET.ZS,"Share of youth not in education, employment or training, total (% of youth population)",2012,13.8984112907182,
North America,NAC,SH.STA.SUIC.FE.P5,"Suicide mortality rate, female (per 100,000 female population)",2012,6.10992537445061,
North America,NAC,SH.STA.SUIC.MA.P5,"Suicide mortality rate, male (per 100,000 male population)",2012,20.7402805117206,
North America,NAC,SL.UEM.TOTL.FE.ZS,"Unemployment, female (% of female labor force) (modeled ILO estimate)",2012,7.76755169473337,
South Asia,SAS,EG.USE.COMM.CL.ZS,Alternative and nuclear energy (% of total energy use),2012,2.57283823561206,
South Asia,SAS,EN.ATM.CO2E.LF.KT,CO2 emissions from liquid fuel consumption (kt),2012,539041.666,
South Asia,SAS,EG.ELC.COAL.ZS,Electricity production from coal sources (% of total),2012,62.2729984954533,
South Asia,SAS,AG.CON.FERT.ZS,Fertilizer consumption (kilograms per hectare of arable land),2012,152.730233452124,
South Asia,SAS,AG.LND.FRST.K2,Forest area (sq. km),2012,879386.792,
South Asia,SAS,NY.GDP.PCAP.CD,GDP per capita (current US$),2012,1366.05942528235,
South Asia,SAS,SL.TLF.TOTL.FE.ZS,"Labor force, female (% of total labor force)",2012,22.944012157892,
South Asia,SAS,SP.DYN.LE00.FE.IN,"Life expectancy at birth, female (years)",2012,68.8521555986428,
South Asia,SAS,SP.DYN.LE00.MA.IN,"Life expectancy at birth, male (years)",2012,66.5361797744547,
South Asia,SAS,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",2012,67.6463375441787,
South Asia,SAS,SH.XPD.OOPC.CH.ZS,Out-of-pocket expenditure (% of current health expenditure),2012,62.9712231627516,
South Asia,SAS,SH.STA.SMSS.ZS,People using safely managed sanitation services (% of population),2012,30.0090487774682,
South Asia,SAS,SP.POP.TOTL,"Population, total",2012,1683740452.0,
South Asia,SAS,SE.TER.ENRR,"School enrollment, tertiary (% gross)",2012,20.92058,
South Asia,SAS,SL.UEM.NEET.ZS,"Share of youth not in education, employment or training, total (% of youth population)",2012,27.5,
South Asia,SAS,SH.STA.SUIC.FE.P5,"Suicide mortality rate, female (per 100,000 female population)",2012,10.0273410462019,
South Asia,SAS,SH.STA.SUIC.MA.P5,"Suicide mortality rate, male (per 100,000 male population)",2012,14.7315119536097,
South Asia,SAS,SL.UEM.TOTL.FE.ZS,"Unemployment, female (% of female labor force) (modeled ILO estimate)",2012,5.26360999452912,
Sub-Saharan Africa,SSF,EG.USE.COMM.CL.ZS,Alternative and nuclear energy (% of total energy use),2012,1.94201829757609,
Sub-Saharan Africa,SSF,EN.ATM.CO2E.LF.KT,CO2 emissions from liquid fuel consumption (kt),2012,242469.374,
Sub-Saharan Africa,SSF,EG.ELC.COAL.ZS,Electricity production from coal sources (% of total),2012,55.7665158739717,
Sub-Saharan Africa,SSF,AG.CON.FERT.ZS,Fertilizer consumption (kilograms per hectare of arable land),2012,14.769140877674,
Sub-Saharan Africa,SSF,AG.LND.FRST.K2,Forest area (sq. km),2012,6588424.32,
Sub-Saharan Africa,SSF,NY.GDP.PCAP.CD,GDP per capita (current US$),2012,1852.84089188473,
Sub-Saharan Africa,SSF,SL.TLF.TOTL.FE.ZS,"Labor force, female (% of total labor force)",2012,46.499393368216,
Sub-Saharan Africa,SSF,SP.DYN.LE00.FE.IN,"Life expectancy at birth, female (years)",2012,59.7708767773968,
Sub-Saharan Africa,SSF,SP.DYN.LE00.MA.IN,"Life expectancy at birth, male (years)",2012,56.545510283699,
Sub-Saharan Africa,SSF,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",2012,58.1495777077899,
Sub-Saharan Africa,SSF,SH.XPD.OOPC.CH.ZS,Out-of-pocket expenditure (% of current health expenditure),2012,31.5324648907442,
Sub-Saharan Africa,SSF,SH.STA.SMSS.ZS,People using safely managed sanitation services (% of population),2012,18.5068128540375,
Sub-Saharan Africa,SSF,SP.POP.TOTL,"Population, total",2012,917725880.0,
Sub-Saharan Africa,SSF,SE.TER.ENRR,"School enrollment, tertiary (% gross)",2012,8.56299018859863,
Sub-Saharan Africa,SSF,SH.STA.SUIC.FE.P5,"Suicide mortality rate, female (per 100,000 female population)",2012,3.91676171893543,
Sub-Saharan Africa,SSF,SH.STA.SUIC.MA.P5,"Suicide mortality rate, male (per 100,000 male population)",2012,11.7581619004312,
Sub-Saharan Africa,SSF,SE.SEC.TCAQ.ZS,Trained teachers in secondary education (% of total teachers),2012,60.3998603820801,
Sub-Saharan Africa,SSF,SL.UEM.TOTL.FE.ZS,"Unemployment, female (% of female labor force) (modeled ILO estimate)",2012,6.26686381948193,
Africa Eastern and Southern,AFE,EG.USE.COMM.CL.ZS,Alternative and nuclear energy (% of total energy use),2013,2.76334286724056,
Africa Eastern and Southern,AFE,EN.ATM.CO2E.LF.KT,CO2 emissions from liquid fuel consumption (kt),2013,139929.053,
Africa Eastern and Southern,AFE,EG.ELC.COAL.ZS,Electricity production from coal sources (% of total),2013,64.4899675802862,
Africa Eastern and Southern,AFE,AG.CON.FERT.ZS,Fertilizer consumption (kilograms per hectare of arable land),2013,19.5100615518268,
Africa Eastern and Southern,AFE,AG.LND.FRST.K2,Forest area (sq. km),2013,4703021.74,
Africa Eastern and Southern,AFE,NY.GDP.PCAP.CD,GDP per capita (current US$),2013,1748.9055935618,
Africa Eastern and Southern,AFE,SL.TLF.TOTL.FE.ZS,"Labor force, female (% of total labor force)",2013,47.0277118790059,
Africa Eastern and Southern,AFE,SP.DYN.LE00.FE.IN,"Life expectancy at birth, female (years)",2013,63.0111587325918,
Africa Eastern and Southern,AFE,SP.DYN.LE00.MA.IN,"Life expectancy at birth, male (years)",2013,58.9073739773556,
Africa Eastern and Southern,AFE,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",2013,60.9533629561754,
